Date,adjclose,high,low,close,volume
2022-12-29,316.82000732421875,318.30999755859375,310.0400085449219,316.82000732421875,936000
2022-12-30,320.3800048828125,320.4700012207031,311.29998779296875,320.3800048828125,1345700
2023-01-03,323.3800048828125,327.3399963378906,319.4599914550781,323.3800048828125,1305000
2023-01-04,320.9800109863281,326.75,317.0299987792969,320.9800109863281,1678100
2023-01-05,325.92999267578125,328.5400085449219,316.5,325.92999267578125,1787000
2023-01-06,329.260009765625,334.2300109863281,326.82000732421875,329.260009765625,2298200
2023-01-09,298.6600036621094,304.4100036621094,289.4800109863281,298.6600036621094,8292900
2023-01-10,309.4800109863281,309.8800048828125,298.5899963378906,309.4800109863281,3140400
2023-01-11,311.9599914550781,312.4100036621094,306.8999938964844,311.9599914550781,2224400
2023-01-12,314.989990234375,316.8500061035156,306.8599853515625,314.989990234375,1587700
2023-01-13,315.4700012207031,315.739990234375,310.25,315.4700012207031,1543200
2023-01-17,323.82000732421875,324.19000244140625,313.1499938964844,323.82000732421875,1491400
2023-01-18,318.07000732421875,327.760009765625,317.1700134277344,318.07000732421875,1284100
2023-01-19,307.94000244140625,316.8399963378906,306.70001220703125,307.94000244140625,1519700
2023-01-20,312.79998779296875,314.4200134277344,304.3399963378906,312.79998779296875,1537800
2023-01-23,316.0799865722656,319.1300048828125,310.0,316.0799865722656,1643400
2023-01-24,311.2099914550781,311.4200134277344,302.1099853515625,311.2099914550781,2693700
2023-01-25,309.5199890136719,310.8500061035156,304.2200012207031,309.5199890136719,1425100
2023-01-26,309.5899963378906,313.5,305.7699890136719,309.5899963378906,1708300
2023-01-27,310.8500061035156,311.69000244140625,305.17999267578125,310.8500061035156,2077500
2023-01-30,302.5899963378906,310.9599914550781,302.4100036621094,302.5899963378906,1585300
2023-01-31,306.8800048828125,307.260009765625,301.79998779296875,306.8800048828125,1667300
2023-02-01,315.7099914550781,318.69000244140625,305.25,315.7099914550781,2010200
2023-02-02,322.760009765625,328.4200134277344,316.55999755859375,322.760009765625,2224900
2023-02-03,319.4200134277344,325.1000061035156,317.5,319.4200134277344,1191200
2023-02-06,311.32000732421875,319.3900146484375,310.19000244140625,311.32000732421875,1249300
2023-02-07,319.1000061035156,319.7799987792969,305.7799987792969,319.1000061035156,1263000
2023-02-08,309.2799987792969,315.5199890136719,307.0299987792969,309.2799987792969,1479700
2023-02-09,310.45001220703125,316.5299987792969,309.2300109863281,310.45001220703125,1150700
2023-02-10,309.3999938964844,311.5,305.7799987792969,309.3999938964844,1365000
2023-02-13,317.0799865722656,317.489990234375,309.9700012207031,317.0799865722656,1202500
2023-02-14,319.8800048828125,321.7900085449219,311.6600036621094,319.8800048828125,1005900
2023-02-15,325.2300109863281,325.2699890136719,317.6700134277344,325.2300109863281,1027000
2023-02-16,321.8299865722656,328.1600036621094,319.5799865722656,321.8299865722656,1096900
2023-02-17,320.3599853515625,322.1099853515625,315.20001220703125,320.3599853515625,840000
2023-02-21,314.1099853515625,318.3399963378906,313.79998779296875,314.1099853515625,1065500
2023-02-22,316.5199890136719,317.5400085449219,312.3500061035156,316.5199890136719,768800
2023-02-23,317.79998779296875,318.0,310.2099914550781,317.79998779296875,984000
2023-02-24,308.1000061035156,313.3299865722656,305.82000732421875,308.1000061035156,1287600
2023-02-27,310.29998779296875,313.1499938964844,307.3599853515625,310.29998779296875,1006000
2023-02-28,309.20001220703125,312.9800109863281,308.3800048828125,309.20001220703125,1032200
2023-03-01,309.489990234375,311.760009765625,303.80999755859375,309.489990234375,1255300
2023-03-02,311.6499938964844,313.6000061035156,306.57000732421875,311.6499938964844,898300
2023-03-03,316.8299865722656,317.5899963378906,311.29998779296875,316.8299865722656,977400
2023-03-06,304.6000061035156,316.8500061035156,304.5299987792969,304.6000061035156,2401800
2023-03-07,301.80999755859375,311.3999938964844,301.5299987792969,301.80999755859375,1974900
2023-03-08,305.8699951171875,307.2699890136719,300.6499938964844,305.8699951171875,1395200
2023-03-09,301.79998779296875,309.19000244140625,300.19000244140625,301.79998779296875,1492000
2023-03-10,296.260009765625,302.9200134277344,294.2300109863281,296.260009765625,2863300
2023-03-13,292.8999938964844,296.8299865722656,288.5299987792969,292.8999938964844,3388800
2023-03-14,295.1000061035156,296.5199890136719,291.5,295.1000061035156,2805900
2023-03-15,293.2300109863281,294.2900085449219,286.5799865722656,293.2300109863281,2055300
2023-03-16,297.3999938964844,297.5400085449219,289.1400146484375,297.3999938964844,1667700
2023-03-17,294.739990234375,297.32000732421875,289.94000244140625,294.739990234375,2517600
2023-03-20,293.45001220703125,297.42999267578125,289.80999755859375,293.45001220703125,1621900
2023-03-21,298.80999755859375,304.75,296.4599914550781,298.80999755859375,2369300
2023-03-22,303.7300109863281,312.20001220703125,300.7799987792969,303.7300109863281,2457200
2023-03-23,308.2200012207031,312.5799865722656,304.19000244140625,308.2200012207031,1517800
2023-03-24,313.45001220703125,315.510009765625,306.5899963378906,313.45001220703125,1506500
2023-03-27,317.2200012207031,317.8699951171875,310.4100036621094,317.2200012207031,1817600
2023-03-28,320.30999755859375,321.25,314.2200012207031,320.30999755859375,5869000
2023-03-29,361.0400085449219,370.25,359.6400146484375,361.0400085449219,11502000
2023-03-30,358.0899963378906,368.1400146484375,356.5,358.0899963378906,2864900
2023-03-31,364.19000244140625,364.489990234375,357.7300109863281,364.19000244140625,2218000
2023-04-03,367.3999938964844,367.5199890136719,361.739990234375,367.3999938964844,1655600
2023-04-04,366.79998779296875,370.260009765625,364.79998779296875,366.79998779296875,1682200
2023-04-05,364.80999755859375,371.260009765625,362.760009765625,364.80999755859375,1437900
2023-04-06,364.3299865722656,365.5899963378906,359.6400146484375,364.3299865722656,1322000
2023-04-10,363.3699951171875,364.6700134277344,361.1700134277344,363.3699951171875,972200
2023-04-11,365.80999755859375,368.94000244140625,361.79998779296875,365.80999755859375,1329300
2023-04-12,363.5400085449219,370.0,363.1099853515625,363.5400085449219,1092900
2023-04-13,364.3800048828125,366.8599853515625,363.5,364.3800048828125,1202400
2023-04-14,368.25,369.1400146484375,363.8599853515625,368.25,1030800
2023-04-17,368.3800048828125,373.4100036621094,366.989990234375,368.3800048828125,1820000
2023-04-18,372.5,373.5,369.5299987792969,372.5,1407000
2023-04-19,370.1199951171875,374.05999755859375,369.8500061035156,370.1199951171875,878800
2023-04-20,376.7099914550781,377.8399963378906,369.07000732421875,376.7099914550781,1403800
2023-04-21,377.79998779296875,378.0899963378906,374.2799987792969,377.79998779296875,1007700
2023-04-24,381.3699951171875,384.25,377.8299865722656,381.3699951171875,1504000
2023-04-25,372.80999755859375,380.3900146484375,372.260009765625,372.80999755859375,1784300
2023-04-26,372.94000244140625,375.2099914550781,371.8599853515625,372.94000244140625,1019700
2023-04-27,378.0799865722656,379.1499938964844,373.32000732421875,378.0799865722656,1045100
2023-04-28,379.92999267578125,380.3299865722656,375.9100036621094,379.92999267578125,1013600
2023-05-01,384.989990234375,385.44000244140625,380.2099914550781,384.989990234375,1302300
2023-05-02,380.75,383.79998779296875,378.25,380.75,1229400
2023-05-03,383.1199951171875,387.67999267578125,378.3800048828125,383.1199951171875,1279600
2023-05-04,382.05999755859375,384.7300109863281,381.0199890136719,382.05999755859375,1481700
2023-05-05,386.7099914550781,389.05999755859375,382.6300048828125,386.7099914550781,1318100
2023-05-08,381.8599853515625,388.989990234375,380.9200134277344,381.8599853515625,1130900
2023-05-09,381.44000244140625,383.3699951171875,375.92999267578125,381.44000244140625,1004900
2023-05-10,379.32000732421875,385.3599853515625,377.7200012207031,379.32000732421875,1027100
2023-05-11,377.32000732421875,379.6600036621094,376.04998779296875,377.32000732421875,775800
2023-05-12,376.20001220703125,378.42999267578125,372.5,376.20001220703125,1044300
2023-05-15,375.7099914550781,378.0,373.7099914550781,375.7099914550781,1298200
2023-05-16,371.5199890136719,372.8800048828125,367.54998779296875,371.5199890136719,1509200
2023-05-17,372.2200012207031,373.239990234375,367.3500061035156,372.2200012207031,1377200
2023-05-18,378.70001220703125,379.3500061035156,371.1499938964844,378.70001220703125,1223100
2023-05-19,368.5299987792969,375.2099914550781,365.1099853515625,368.5299987792969,1566700
2023-05-22,363.1199951171875,367.8399963378906,356.6499938964844,363.1199951171875,1830800
2023-05-23,353.8599853515625,362.989990234375,352.45001220703125,353.8599853515625,1589000
2023-05-24,344.5799865722656,353.9700012207031,343.4200134277344,344.5799865722656,2117600
2023-05-25,342.3399963378906,346.5299987792969,340.95001220703125,342.3399963378906,1415000
2023-05-26,340.260009765625,344.3900146484375,339.489990234375,340.260009765625,1789800
2023-05-30,336.6400146484375,343.3800048828125,335.3500061035156,336.6400146484375,2531700
2023-05-31,331.92999267578125,335.989990234375,329.1199951171875,331.92999267578125,3735200
2023-06-01,328.3500061035156,334.67999267578125,326.92999267578125,328.3500061035156,4166100
2023-06-02,365.44000244140625,386.3299865722656,364.82000732421875,365.44000244140625,9317200
2023-06-05,356.44000244140625,363.6400146484375,355.6099853515625,356.44000244140625,3093000
2023-06-06,356.0199890136719,361.6099853515625,354.7799987792969,356.0199890136719,1707900
2023-06-07,353.92999267578125,358.3999938964844,352.5400085449219,353.92999267578125,1376400
2023-06-08,354.95001220703125,355.2699890136719,350.8999938964844,354.95001220703125,1367200
2023-06-09,360.3999938964844,360.5,354.010009765625,360.3999938964844,1707000
2023-06-12,368.17999267578125,368.79998779296875,357.1600036621094,368.17999267578125,1939900
2023-06-13,368.3599853515625,370.5299987792969,364.42999267578125,368.3599853515625,1629500
2023-06-14,377.2099914550781,378.760009765625,369.0899963378906,377.2099914550781,1827900
2023-06-15,382.6300048828125,383.20001220703125,376.1000061035156,382.6300048828125,1405700
2023-06-16,383.0199890136719,386.8699951171875,381.04998779296875,383.0199890136719,1849700
2023-06-20,383.489990234375,383.8299865722656,378.760009765625,383.489990234375,1468700
2023-06-21,378.80999755859375,385.5,378.0199890136719,378.80999755859375,1212900
2023-06-22,377.9599914550781,379.4200134277344,376.0,377.9599914550781,886900
2023-06-23,374.25,377.29998779296875,372.4599914550781,374.25,3265200
2023-06-26,373.7699890136719,378.2900085449219,373.4700012207031,373.7699890136719,1028100
2023-06-27,374.5199890136719,377.5,374.1600036621094,374.5199890136719,823300
2023-06-28,376.25,378.8299865722656,374.3399963378906,376.25,880400
2023-06-29,370.260009765625,379.9599914550781,369.8399963378906,370.260009765625,1103500
2023-06-30,378.5,380.3699951171875,374.760009765625,378.5,1477700
2023-07-03,379.4100036621094,381.5,377.6099853515625,379.4100036621094,498300
2023-07-05,375.989990234375,381.1499938964844,374.1000061035156,375.989990234375,1000100
2023-07-06,367.0299987792969,373.489990234375,366.010009765625,367.0299987792969,1136000
2023-07-07,363.739990234375,367.8999938964844,363.260009765625,363.739990234375,935300
2023-07-10,369.5199890136719,372.8800048828125,364.2900085449219,369.5199890136719,1043300
2023-07-11,379.4800109863281,380.0899963378906,371.3800048828125,379.4800109863281,885700
2023-07-12,383.32000732421875,384.739990234375,378.54998779296875,383.32000732421875,979900
2023-07-13,379.5400085449219,387.7300109863281,379.3399963378906,379.5400085449219,702000
2023-07-14,380.4100036621094,381.7799987792969,377.5199890136719,380.4100036621094,660500
2023-07-17,383.69000244140625,385.3500061035156,378.3999938964844,383.69000244140625,809400
2023-07-18,385.4200134277344,385.57000732421875,379.2300109863281,385.4200134277344,935200
2023-07-19,390.510009765625,394.5400085449219,384.8699951171875,390.510009765625,1478200
2023-07-20,381.8599853515625,390.8299865722656,381.42999267578125,381.8599853515625,1341500
2023-07-21,382.9599914550781,388.3800048828125,381.0,382.9599914550781,2642300
2023-07-24,380.3900146484375,384.3500061035156,376.80999755859375,380.3900146484375,1211900
2023-07-25,382.1199951171875,383.1099853515625,378.7300109863281,382.1199951171875,725600
2023-07-26,378.9800109863281,381.5400085449219,375.79998779296875,378.9800109863281,782400
2023-07-27,370.75,382.8800048828125,368.760009765625,370.75,1261800
2023-07-28,377.9599914550781,378.6400146484375,374.5299987792969,377.9599914550781,1041400
2023-07-31,378.5299987792969,382.07000732421875,377.3900146484375,378.5299987792969,867200
2023-08-01,381.2099914550781,382.30999755859375,376.0,381.2099914550781,1096100
2023-08-02,376.6499938964844,378.5799865722656,375.0,376.6499938964844,916200
2023-08-03,384.0,385.45001220703125,375.0,384.0,1055500
2023-08-04,378.20001220703125,386.4700012207031,377.42999267578125,378.20001220703125,907700
2023-08-07,382.5,383.0899963378906,377.19000244140625,382.5,761500
2023-08-08,380.70001220703125,381.1099853515625,373.7099914550781,380.70001220703125,860600
2023-08-09,382.3299865722656,386.0,376.6300048828125,382.3299865722656,748100
2023-08-10,384.54998779296875,394.6400146484375,383.3699951171875,384.54998779296875,937600
2023-08-11,381.1300048828125,383.6000061035156,377.739990234375,381.1300048828125,650100
2023-08-14,385.0199890136719,387.42999267578125,379.5299987792969,385.0199890136719,861300
2023-08-15,383.17999267578125,385.45001220703125,378.010009765625,383.17999267578125,941700
2023-08-16,381.1600036621094,389.7799987792969,381.0799865722656,381.1600036621094,743500
2023-08-17,376.29998779296875,384.0199890136719,376.0400085449219,376.29998779296875,831400
2023-08-18,381.2900085449219,382.6499938964844,371.45001220703125,381.2900085449219,945900
2023-08-21,384.8999938964844,385.739990234375,381.3399963378906,384.8999938964844,1009200
2023-08-22,379.4200134277344,381.5299987792969,373.5400085449219,379.4200134277344,1122900
2023-08-23,377.7099914550781,379.3299865722656,368.8299865722656,377.7099914550781,1411400
2023-08-24,360.2200012207031,379.4100036621094,359.80999755859375,360.2200012207031,2347100
2023-08-25,365.5899963378906,367.3900146484375,360.4200134277344,365.5899963378906,1138400
2023-08-28,365.8399963378906,367.989990234375,362.9700012207031,365.8399963378906,1191300
2023-08-29,374.7300109863281,375.8699951171875,363.3500061035156,374.7300109863281,1260300
2023-08-30,376.7300109863281,379.0,373.5,376.7300109863281,1175800
2023-08-31,381.260009765625,382.8900146484375,378.5,381.260009765625,3328500
2023-09-01,404.19000244140625,406.75,385.1099853515625,404.19000244140625,5176100
2023-09-05,401.80999755859375,406.94000244140625,397.2799987792969,401.80999755859375,1855900
2023-09-06,399.0,404.4700012207031,396.7699890136719,399.0,990000
2023-09-07,398.989990234375,400.8399963378906,396.010009765625,398.989990234375,830300
2023-09-08,396.3599853515625,401.3800048828125,395.510009765625,396.3599853515625,665600
2023-09-11,397.44000244140625,399.30999755859375,392.7699890136719,397.44000244140625,764200
2023-09-12,388.1199951171875,400.42999267578125,387.17999267578125,388.1199951171875,1102000
2023-09-13,388.9700012207031,392.9800109863281,385.55999755859375,388.9700012207031,898600
2023-09-14,388.739990234375,394.17999267578125,384.30999755859375,388.739990234375,914200
2023-09-15,389.92999267578125,390.0,383.6700134277344,389.92999267578125,1411000
2023-09-18,382.80999755859375,391.989990234375,381.67999267578125,382.80999755859375,1178000
2023-09-19,384.45001220703125,386.44000244140625,379.4200134277344,384.45001220703125,740800
2023-09-20,391.8800048828125,397.989990234375,387.8800048828125,391.8800048828125,1487700
2023-09-21,383.8999938964844,390.4800109863281,383.75,383.8999938964844,1543700
2023-09-22,388.04998779296875,391.7099914550781,386.3800048828125,388.04998779296875,1102600
2023-09-25,384.3299865722656,387.5,378.1099853515625,384.3299865722656,1576700
2023-09-26,380.6600036621094,384.7200012207031,378.2900085449219,380.6600036621094,1521100
2023-09-27,379.1400146484375,384.2900085449219,377.0400085449219,379.1400146484375,700400
2023-09-28,379.0,382.1499938964844,375.6199951171875,379.0,1146500
2023-09-29,385.6099853515625,389.9599914550781,382.20001220703125,385.6099853515625,1509100
2023-10-02,382.8599853515625,388.8699951171875,380.8800048828125,382.8599853515625,1197500
2023-10-03,368.3399963378906,381.5299987792969,365.17999267578125,368.3399963378906,1652700
2023-10-04,370.1000061035156,372.0,366.989990234375,370.1000061035156,976300
2023-10-05,360.3599853515625,367.5,360.20001220703125,360.3599853515625,1625400
2023-10-06,367.2200012207031,368.7799987792969,354.6600036621094,367.2200012207031,1677900
2023-10-09,372.6400146484375,372.8699951171875,363.57000732421875,372.6400146484375,1079100
2023-10-10,373.0299987792969,378.8399963378906,371.44000244140625,373.0299987792969,1178500
2023-10-11,373.3599853515625,375.9599914550781,368.239990234375,373.3599853515625,1046300
2023-10-12,373.94000244140625,374.8999938964844,366.989990234375,373.94000244140625,1250900
2023-10-13,377.69000244140625,384.6000061035156,374.3999938964844,377.69000244140625,1941700
2023-10-16,416.6400146484375,419.010009765625,401.8399963378906,416.6400146484375,11454200
2023-10-17,412.94000244140625,419.8599853515625,412.19000244140625,412.94000244140625,28064700
2023-10-18,405.6099853515625,417.20001220703125,404.7699890136719,405.6099853515625,3750100
2023-10-19,396.19000244140625,408.2099914550781,394.5799865722656,396.19000244140625,2628200
2023-10-20,395.82000732421875,398.1300048828125,389.0,395.82000732421875,1937700
2023-10-23,402.4599914550781,406.80999755859375,392.0799865722656,402.4599914550781,1827700
2023-10-24,403.3699951171875,405.6099853515625,398.3399963378906,403.3699951171875,1575800
2023-10-25,396.70001220703125,403.82000732421875,396.1199951171875,396.70001220703125,1309700
2023-10-26,388.6199951171875,394.0400085449219,386.0,388.6199951171875,1837200
2023-10-27,386.82000732421875,392.2099914550781,384.3699951171875,386.82000732421875,1448600
2023-10-30,391.75,393.2699890136719,387.75,391.75,1005200
2023-10-31,393.4800109863281,395.70001220703125,389.010009765625,393.4800109863281,1084300
2023-11-01,395.2900085449219,395.80999755859375,385.260009765625,395.2900085449219,1312600
2023-11-02,403.5,404.8699951171875,398.70001220703125,403.5,1390000
2023-11-03,407.92999267578125,412.0299987792969,406.2699890136719,407.92999267578125,1231000
2023-11-06,407.95001220703125,412.2699890136719,404.510009765625,407.95001220703125,826900
2023-11-07,413.69000244140625,414.4800109863281,406.0,413.69000244140625,1175700
2023-11-08,409.6400146484375,415.1499938964844,409.32000732421875,409.6400146484375,714500
2023-11-09,406.5799865722656,410.75,404.69000244140625,406.5799865722656,922600
2023-11-10,413.6700134277344,413.8999938964844,404.8900146484375,413.6700134277344,1038900
2023-11-13,416.9800109863281,418.6099853515625,409.79998779296875,416.9800109863281,1277100
2023-11-14,430.3299865722656,431.1000061035156,421.69000244140625,430.3299865722656,1566300
2023-11-15,432.19000244140625,437.05999755859375,431.45001220703125,432.19000244140625,1257500
2023-11-16,420.2799987792969,431.5,416.54998779296875,420.2799987792969,1706800
2023-11-17,422.44000244140625,425.6700134277344,421.0400085449219,422.44000244140625,1219800
2023-11-20,428.5799865722656,429.5899963378906,422.7799987792969,428.5799865722656,866000
2023-11-21,430.3699951171875,431.9200134277344,425.75,430.3699951171875,867400
2023-11-22,428.6300048828125,435.07000732421875,428.19000244140625,428.6300048828125,800600
2023-11-24,431.760009765625,432.2699890136719,426.3500061035156,431.760009765625,401700
2023-11-27,435.6700134277344,437.80999755859375,430.04998779296875,435.6700134277344,1074800
2023-11-28,427.7300109863281,436.6600036621094,427.0899963378906,427.7300109863281,1353900
2023-11-29,438.3500061035156,439.760009765625,428.6000061035156,438.3500061035156,1658800
2023-11-30,446.79998779296875,448.7300109863281,438.6000061035156,446.79998779296875,2372000
2023-12-01,466.6099853515625,467.6300048828125,447.6000061035156,466.6099853515625,2456800
2023-12-04,460.760009765625,463.3699951171875,452.2300109863281,460.760009765625,2637100
2023-12-05,456.92999267578125,462.2699890136719,452.5299987792969,456.92999267578125,1793500
2023-12-06,460.6700134277344,464.05999755859375,458.2699890136719,460.6700134277344,1387200
2023-12-07,464.6700134277344,466.6300048828125,460.6000061035156,464.6700134277344,3243500
2023-12-08,489.6400146484375,493.79998779296875,448.80999755859375,489.6400146484375,7144400
2023-12-11,502.739990234375,507.44000244140625,490.0,502.739990234375,2799000
2023-12-12,503.6499938964844,504.3999938964844,495.67999267578125,503.6499938964844,1717100
2023-12-13,504.5,508.42999267578125,494.0899963378906,504.5,1698900
2023-12-14,489.29998779296875,505.6300048828125,487.19000244140625,489.29998779296875,2649600
2023-12-15,491.4599914550781,492.19000244140625,483.80999755859375,491.4599914550781,2677400
2023-12-18,501.6300048828125,501.7200012207031,488.4200134277344,501.6300048828125,1230600
2023-12-19,506.8599853515625,509.3299865722656,502.8299865722656,506.8599853515625,1174800
2023-12-20,505.1499938964844,511.6000061035156,503.95001220703125,505.1499938964844,1063000
2023-12-21,511.0299987792969,511.2699890136719,505.510009765625,511.0299987792969,896600
2023-12-22,510.0,510.4800109863281,502.2200012207031,510.0,1179500
2023-12-26,506.32000732421875,513.5,505.5199890136719,506.32000732421875,887300
2023-12-27,508.80999755859375,509.8800048828125,505.5299987792969,508.80999755859375,816400
2023-12-28,509.2200012207031,512.47998046875,508.2699890136719,509.2200012207031,688700
2023-12-29,511.2900085449219,516.3900146484375,508.4599914550781,511.2900085449219,918300
2024-01-02,505.3800048828125,508.9200134277344,502.1499938964844,505.3800048828125,1187800
2024-01-03,498.0199890136719,503.95001220703125,496.69000244140625,498.0199890136719,1029200
2024-01-04,496.0,502.0,495.010009765625,496.0,1174400
2024-01-05,491.1000061035156,499.2099914550781,490.69000244140625,491.1000061035156,1121500
2024-01-08,491.4800109863281,493.489990234375,478.1300048828125,491.4800109863281,1827300
2024-01-09,485.7099914550781,489.92999267578125,483.0899963378906,485.7099914550781,1242700
2024-01-10,484.1000061035156,488.510009765625,482.5899963378906,484.1000061035156,1276000
2024-01-11,485.4800109863281,486.2099914550781,478.1600036621094,485.4800109863281,823500
2024-01-12,479.94000244140625,490.8399963378906,479.0899963378906,479.94000244140625,1050700
2024-01-16,470.7300109863281,478.04998779296875,467.5799865722656,470.7300109863281,1370200
2024-01-17,468.3999938964844,469.5799865722656,462.8399963378906,468.3999938964844,1347000
2024-01-18,477.45001220703125,478.4599914550781,468.8399963378906,477.45001220703125,1482300
2024-01-19,484.0199890136719,484.75,475.04998779296875,484.0199890136719,1257700
2024-01-22,481.8900146484375,483.29998779296875,477.6199951171875,481.8900146484375,909500
2024-01-23,477.0,481.8900146484375,474.5,477.0,1038400
2024-01-24,474.8399963378906,480.9599914550781,472.6700134277344,474.8399963378906,1399400
2024-01-25,474.29998779296875,476.94000244140625,468.1600036621094,474.29998779296875,964300
2024-01-26,478.0299987792969,484.30999755859375,470.6499938964844,478.0299987792969,1128700
2024-01-29,481.989990234375,482.44000244140625,475.739990234375,481.989990234375,1072400
2024-01-30,481.3999938964844,491.29998779296875,479.760009765625,481.3999938964844,1295100
2024-01-31,453.82000732421875,473.1000061035156,451.3500061035156,453.82000732421875,2879200
2024-02-01,461.94000244140625,463.0299987792969,454.0199890136719,461.94000244140625,1526200
2024-02-02,462.3999938964844,464.6199951171875,454.6199951171875,462.3999938964844,1144200
2024-02-05,456.7300109863281,459.04998779296875,450.54998779296875,456.7300109863281,1166100
2024-02-06,456.5400085449219,459.6600036621094,450.05999755859375,456.5400085449219,1531000
2024-02-07,457.75,463.25,456.20001220703125,457.75,1013300
2024-02-08,472.9800109863281,476.6199951171875,460.9800109863281,472.9800109863281,1510300
2024-02-09,470.239990234375,471.260009765625,458.7799987792969,470.239990234375,1350000
2024-02-12,466.0799865722656,478.0,465.1199951171875,466.0799865722656,1174700
2024-02-13,456.2300109863281,461.95001220703125,454.0,456.2300109863281,1264100
2024-02-14,460.7099914550781,461.989990234375,456.70001220703125,460.7099914550781,697200
2024-02-15,458.9800109863281,463.239990234375,454.5,458.9800109863281,915500
2024-02-16,449.6000061035156,457.3900146484375,445.5299987792969,449.6000061035156,1341000
2024-02-20,444.6000061035156,449.6000061035156,441.010009765625,444.6000061035156,1185300
2024-02-21,443.4599914550781,448.4100036621094,440.260009765625,443.4599914550781,807800
2024-02-22,455.260009765625,457.3599853515625,447.3500061035156,455.260009765625,1105000
2024-02-23,457.8900146484375,462.82000732421875,454.2200012207031,457.8900146484375,862300
2024-02-26,468.25,472.9599914550781,459.260009765625,468.25,1447000
2024-02-27,467.8399963378906,471.5,463.95001220703125,467.8399963378906,919500
2024-02-28,464.1400146484375,474.1700134277344,463.3399963378906,464.1400146484375,913800
2024-02-29,467.0899963378906,469.8999938964844,461.1000061035156,467.0899963378906,1431900
2024-03-01,458.5,464.57000732421875,457.6300048828125,458.5,1295300
2024-03-04,450.7900085449219,459.0299987792969,449.7699890136719,450.7900085449219,1254200
2024-03-05,446.05999755859375,448.80999755859375,443.6099853515625,446.05999755859375,975500
2024-03-06,448.5400085449219,452.6600036621094,443.5199890136719,448.5400085449219,941300
2024-03-07,457.2799987792969,461.0,449.0299987792969,457.2799987792969,1078300
2024-03-08,460.3900146484375,465.4200134277344,457.2900085449219,460.3900146484375,755200
2024-03-11,457.760009765625,461.5299987792969,453.6700134277344,457.760009765625,729700
2024-03-12,465.2799987792969,467.8599853515625,458.55999755859375,465.2799987792969,841200
2024-03-13,465.54998779296875,471.7200012207031,465.3699951171875,465.54998779296875,799700
2024-03-14,470.010009765625,472.05999755859375,462.75,470.010009765625,1316800
2024-03-15,464.94000244140625,470.6700134277344,463.1600036621094,464.94000244140625,1678100
2024-03-18,459.57000732421875,469.69000244140625,459.4800109863281,459.57000732421875,1261300
2024-03-19,467.2699890136719,467.8599853515625,454.2300109863281,467.2699890136719,1428900
2024-03-20,469.04998779296875,469.7900085449219,461.9200134277344,469.04998779296875,1627800
2024-03-21,478.8399963378906,480.94000244140625,469.0,478.8399963378906,4022000
2024-03-22,403.19000244140625,418.70001220703125,387.1099853515625,403.19000244140625,19680100
2024-03-25,388.8999938964844,405.0899963378906,387.04998779296875,388.8999938964844,5122900
2024-03-26,386.1400146484375,395.2699890136719,385.8800048828125,386.1400146484375,2881700
2024-03-27,389.4599914550781,394.4599914550781,386.4700012207031,389.4599914550781,2340500
2024-03-28,390.6499938964844,394.32000732421875,390.07000732421875,390.6499938964844,1699100
2024-04-01,385.20001220703125,394.0,384.0199890136719,385.20001220703125,1827500
2024-04-02,378.05999755859375,381.6400146484375,376.1400146484375,378.05999755859375,2137700
2024-04-03,374.010009765625,379.8999938964844,373.80999755859375,374.010009765625,1550800
2024-04-04,357.55999755859375,373.3399963378906,356.75,357.55999755859375,4717600
2024-04-05,356.8699951171875,360.82000732421875,355.2300109863281,356.8699951171875,1809800
2024-04-08,360.4599914550781,361.7200012207031,355.8699951171875,360.4599914550781,1684500
2024-04-09,358.79998779296875,360.989990234375,355.4100036621094,358.79998779296875,1963600
2024-04-10,350.25,355.17999267578125,349.5299987792969,350.25,1962800
2024-04-11,349.9200134277344,352.04998779296875,347.510009765625,349.9200134277344,1948300
2024-04-12,336.1300048828125,346.8999938964844,336.0400085449219,336.1300048828125,2664800
2024-04-15,334.760009765625,343.82000732421875,334.5299987792969,334.760009765625,2326900
2024-04-16,338.9800109863281,341.1099853515625,330.6099853515625,338.9800109863281,2147100
2024-04-17,344.8599853515625,346.45001220703125,341.239990234375,344.8599853515625,2147800
2024-04-18,347.510009765625,352.1000061035156,344.30999755859375,347.510009765625,2180200
2024-04-19,352.4700012207031,353.1000061035156,346.3900146484375,352.4700012207031,2470400
2024-04-22,361.7900085449219,364.6300048828125,354.67999267578125,361.7900085449219,2537800
2024-04-23,364.67999267578125,366.19000244140625,359.3299865722656,364.67999267578125,1589900
2024-04-24,364.5899963378906,368.3599853515625,361.2200012207031,364.5899963378906,1260300
2024-04-25,360.0,364.0,356.6700134277344,360.0,1538400
2024-04-26,364.70001220703125,367.5899963378906,359.3900146484375,364.70001220703125,1234500
2024-04-29,363.9599914550781,366.9800109863281,357.0199890136719,363.9599914550781,1361200
2024-04-30,360.6000061035156,362.5899963378906,358.6199951171875,360.6000061035156,1592700
2024-05-01,354.3999938964844,360.45001220703125,351.6700134277344,354.3999938964844,1336000
2024-05-02,350.79998779296875,357.2900085449219,348.510009765625,350.79998779296875,1818600
2024-05-03,355.1499938964844,357.04998779296875,351.7699890136719,355.1499938964844,1257700
2024-05-06,350.239990234375,357.8999938964844,349.1700134277344,350.239990234375,1324100
